Merge_scenario, Total_Files, Files_Edited_By_One_Dev, Files_That_Remained_The_Same, Files_Added_By_Ove_Dev, Files_Merged, Files_With_Conflicts, ModifierList, ModifierListDS, ModifierListCL, ModifierListIFP, DefaultValueAnnotation, DefaultValueAnnotationDS, DefaultValueAnnotationCL, DefaultValueAnnotationIFP, ImplementList, ImplementListDS, ImplementListCL, ImplementListIFP, EditSameMC, EditSameMCDS, EditSameMCCL, EditSameMCIFP, AddSameFd, AddSameFdDS, AddSameFdCL, AddSameFdIFP, EditSameFd, EditSameFdDS, EditSameFdCL, EditSameFdIFP, SameSignatureCM, SameSignatureCMDS, SameSignatureCMCL, SameSignatureCMIFP, ExtendsList, ExtendsListDS, ExtendsListCL, ExtendsListIFP, NOPATTERN, smallMethod, smallMethodDS, renamedMethod, renamedMethodDS, copiedMethod, copiedMethodDS, copiedFile, copiedFileDS, noPattern, noPatternDS, PossibleRenamings
rev_f9cf6-a2995, 584, 12, 568, 1, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
rev_e64ac-1f623, 519, 49, 455, 14, 15, 15, 17, 1, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 13, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 13, 13, 0, 0, 0
rev_2d7af-692b5, 498, 56, 424, 12, 18, 15, 14, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 7, 7, 0, 0, 3, 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0
rev_d84ac-436ae, 307, 46, 251, 7, 10, 8, 8, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 1, 1, 0, 0, 3, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
rev_3dfa3-4b384, 300, 63, 216, 19, 21, 20, 30, 8, 0, 0, 0, 0, 0, 0, 16, 6, 0, 0, 359, 0, 0, 0, 0, 0, 0, 0, 42, 42, 0, 0, 2, 2, 0, 0, 7, 1, 0, 0, 388, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0
rev_f597b-c1b89, 269, 102, 49, 99, 118, 101, 153, 4, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 77, 0, 0, 52, 0, 0, 0, 1499, 0, 0, 0, 0, 0, 0, 77, 77, 0, 0, 0
rev_8a64e-d4e3d, 259, 61, 149, 43, 49, 46, 66, 4, 0, 0, 0, 0, 0, 0, 31, 1, 0, 0, 267, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 29, 29, 0, 0, 26, 0, 0, 0, 683, 0, 0, 0, 0, 0, 0, 29, 29, 0, 0, 0
