Merge_scenario, Total_Files, Files_Edited_By_One_Dev, Files_That_Remained_The_Same, Files_Added_By_Ove_Dev, Files_Merged, Files_With_Conflicts, ModifierList, ModifierListDS, ModifierListCL, ModifierListIFP, DefaultValueAnnotation, DefaultValueAnnotationDS, DefaultValueAnnotationCL, DefaultValueAnnotationIFP, ImplementList, ImplementListDS, ImplementListCL, ImplementListIFP, EditSameMC, EditSameMCDS, EditSameMCCL, EditSameMCIFP, AddSameFd, AddSameFdDS, AddSameFdCL, AddSameFdIFP, EditSameFd, EditSameFdDS, EditSameFdCL, EditSameFdIFP, SameSignatureCM, SameSignatureCMDS, SameSignatureCMCL, SameSignatureCMIFP, ExtendsList, ExtendsListDS, ExtendsListCL, ExtendsListIFP, NOPATTERN, smallMethod, smallMethodDS, renamedMethod, renamedMethodDS, copiedMethod, copiedMethodDS, copiedFile, copiedFileDS, noPattern, noPatternDS, PossibleRenamings
rev_4e42e-af056, 99, 34, 56, 7, 9, 9, 16, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 1, 1, 0, 0, 5, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
rev_f72fe-039fa, 96, 32, 49, 6, 15, 9, 20, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 1, 1, 0, 0, 5, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
rev_89bb5-1aa2e, 93, 23, 62, 4, 8, 6, 16, 5, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 7, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
