Merge_scenario, Total_Files, Files_Edited_By_One_Dev, Files_That_Remained_The_Same, Files_Added_By_Ove_Dev, Files_Merged, Files_With_Conflicts, ModifierList, ModifierListDS, ModifierListCL, ModifierListIFP, DefaultValueAnnotation, DefaultValueAnnotationDS, DefaultValueAnnotationCL, DefaultValueAnnotationIFP, ImplementList, ImplementListDS, ImplementListCL, ImplementListIFP, EditSameMC, EditSameMCDS, EditSameMCCL, EditSameMCIFP, AddSameFd, AddSameFdDS, AddSameFdCL, AddSameFdIFP, EditSameFd, EditSameFdDS, EditSameFdCL, EditSameFdIFP, SameSignatureCM, SameSignatureCMDS, SameSignatureCMCL, SameSignatureCMIFP, ExtendsList, ExtendsListDS, ExtendsListCL, ExtendsListIFP, NOPATTERN, smallMethod, smallMethodDS, renamedMethod, renamedMethodDS, copiedMethod, copiedMethodDS, copiedFile, copiedFileDS, noPattern, noPatternDS, PossibleRenamings
rev_cf687-39d04, 6078, 435, 5462, 178, 181, 179, 210, 204, 0, 0, 0, 0, 0, 0, 55, 49, 0, 0, 1630, 0, 0, 0, 0, 0, 0, 0, 370, 370, 0, 0, 73, 73, 0, 0, 139, 139, 0, 0, 2076, 0, 0, 0, 0, 0, 0, 73, 73, 0, 0, 0
rev_dcf7d-ba03d, 6308, 1343, 4579, 365, 386, 385, 109, 3, 0, 0, 2, 0, 0, 0, 32, 0, 0, 0, 491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 40, 0, 0, 34, 0, 0, 0, 3220, 0, 0, 0, 0, 0, 0, 40, 40, 0, 0, 0
rev_bd1db-d1e6d, 6290, 570, 5390, 323, 330, 330, 62, 1, 0, 0, 2, 0, 0, 0, 23, 0, 0, 0, 398, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 40, 0, 0, 20, 2, 0, 0, 2662, 0, 0, 0, 0, 0, 0, 40, 40, 0, 0, 0
rev_70eaf-c892b, 6241, 429, 5795, 15, 17, 17, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
rev_3eff3-0a539, 9505, 1, 0, 9504, 9504, 9504, 13031, 6642, 0, 0, 358, 179, 0, 0, 3630, 1810, 0, 0, 75873, 0, 0, 0, 0, 0, 0, 0, 11330, 11319, 0, 0, 4925, 4925, 0, 0, 5409, 2701, 0, 0, 115237, 0, 0, 0, 0, 0, 0, 4925, 4925, 0, 0, 0
