Merge_scenario, Total_Files, Files_Edited_By_One_Dev, Files_That_Remained_The_Same, Files_Added_By_Ove_Dev, Files_Merged, Files_With_Conflicts, ModifierList, ModifierListDS, ModifierListCL, ModifierListIFP, DefaultValueAnnotation, DefaultValueAnnotationDS, DefaultValueAnnotationCL, DefaultValueAnnotationIFP, ImplementList, ImplementListDS, ImplementListCL, ImplementListIFP, EditSameMC, EditSameMCDS, EditSameMCCL, EditSameMCIFP, AddSameFd, AddSameFdDS, AddSameFdCL, AddSameFdIFP, EditSameFd, EditSameFdDS, EditSameFdCL, EditSameFdIFP, SameSignatureCM, SameSignatureCMDS, SameSignatureCMCL, SameSignatureCMIFP, ExtendsList, ExtendsListDS, ExtendsListCL, ExtendsListIFP, NOPATTERN, smallMethod, smallMethodDS, renamedMethod, renamedMethodDS, copiedMethod, copiedMethodDS, copiedFile, copiedFileDS, noPattern, noPatternDS, PossibleRenamings
rev_74434-8cd83, 352, 22, 323, 5, 7, 7, 5, 5, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
rev_8e9a5-f78e4, 294, 19, 250, 20, 25, 24, 21, 12, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 7, 7, 0, 0, 10, 7, 0, 0, 330, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0
rev_b5a2a-0ca58, 286, 40, 228, 15, 18, 17, 15, 11, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 7, 7, 0, 0, 8, 7, 0, 0, 196, 0, 0, 0, 0, 0, 0, 7, 7, 0, 0, 0
